strategy,rep,phase,rel_time,node,task_size,latency_ms
ML-Softmax,2,pre,9.325368642807007,node-a,101773.18245903993,453.0041217803955
ML-Softmax,2,pre,9.357315301895142,node-a,241677.4375960463,633.3701610565186
ML-Softmax,2,pre,9.411531925201416,node-c,70298.45191990283,659.6229076385498
ML-Softmax,2,pre,9.449314594268799,node-c,227555.69672433857,1396.484375
ML-Softmax,2,pre,9.499825239181519,node-c,220355.2022919788,1562.8628730773926
ML-Softmax,2,pre,9.531200885772705,node-b,77527.26482530926,79.13708686828613
ML-Softmax,2,pre,9.574275255203247,node-b,168286.94166818928,272.65071868896484
ML-Softmax,2,pre,9.576282262802124,node-b,61856.90444857818,146.6829776763916
ML-Softmax,2,pre,9.685014724731445,node-a,52682.816264068606,171.9191074371338
ML-Softmax,2,pre,9.85819149017334,node-a,52912.93225855121,133.93068313598633
ML-Softmax,2,pre,9.899574518203735,node-a,60969.9222489509,139.74714279174805
ML-Softmax,2,pre,10.134125709533691,node-a,59824.23875112267,64.90588188171387
ML-Softmax,2,pre,10.145122051239014,node-c,99574.76599762234,806.8220615386963
ML-Softmax,2,pre,10.337123394012451,node-a,249522.33935689338,323.777437210083
ML-Softmax,2,pre,10.363656282424927,node-a,92633.39674482694,180.04989624023438
ML-Softmax,2,pre,10.407573223114014,node-a,68942.87116652673,234.65347290039062
ML-Softmax,2,pre,10.57723593711853,node-b,147261.85073473316,143.83697509765625
ML-Softmax,2,pre,10.584900617599487,node-a,92844.89875971882,205.67870140075684
ML-Softmax,2,pre,10.599093675613403,node-a,109835.52144200479,259.7224712371826
ML-Softmax,2,pre,10.69111680984497,node-a,127741.19551709681,237.9753589630127
ML-Softmax,2,pre,10.75928020477295,node-a,130334.83922551262,514.1444206237793
ML-Softmax,2,pre,10.779308557510376,node-a,74575.350095239,436.0814094543457
ML-Softmax,2,pre,10.810009479522705,node-a,92767.60884113966,390.4459476470947
ML-Softmax,2,pre,10.85996413230896,node-a,166768.79174821536,434.04483795166016
ML-Softmax,2,pre,10.99233627319336,node-a,86969.26859527297,430.8297634124756
ML-Softmax,2,pre,11.016662359237671,node-a,92999.45216783627,411.8196964263916
ML-Softmax,2,pre,11.069212913513184,node-a,122095.5499709237,518.7313556671143
ML-Softmax,2,pre,11.093537092208862,node-b,129302.21621782823,139.94765281677246
ML-Softmax,2,pre,11.114917993545532,node-a,89527.59843819555,473.0262756347656
ML-Softmax,2,pre,11.262867450714111,node-b,138709.3764617829,161.60821914672852
ML-Softmax,2,pre,11.300033330917358,node-b,104489.01608911462,274.4419574737549
ML-Softmax,2,pre,11.392592191696167,node-b,54544.72448643392,254.1043758392334
ML-Softmax,2,pre,11.415382385253906,node-b,144863.6358168491,460.85119247436523
ML-Softmax,2,pre,11.426486015319824,node-b,67949.87952299506,349.0417003631592
ML-Softmax,2,pre,11.504150867462158,node-b,483900.159027796,919.086217880249
ML-Softmax,2,pre,11.603711128234863,node-c,121255.39048944013,246.48499488830566
ML-Softmax,2,pre,11.669098377227783,node-c,91223.17074295388,284.1527462005615
ML-Softmax,2,pre,11.750965118408203,node-a,160566.60350698358,145.7662582397461
ML-Softmax,2,pre,11.82128381729126,node-a,218245.9137634305,324.7942924499512
ML-Softmax,2,pre,11.895729780197144,node-a,223880.29121497835,307.9824447631836
ML-Softmax,2,pre,12.05088758468628,node-c,122376.2772654135,197.10087776184082
ML-Softmax,2,pre,12.246993064880371,node-a,179570.89543583003,218.84441375732422
ML-Softmax,2,pre,12.291087865829468,node-a,149625.4244515642,220.4444408416748
ML-Softmax,2,pre,12.297886371612549,node-b,110157.04872010525,223.8006591796875
ML-Softmax,2,pre,12.39448857307434,node-a,49478.328977244884,340.18397331237793
ML-Softmax,2,post,12.453875064849854,node-a,106566.18291696778,376.38330459594727
ML-Softmax,2,post,12.621790885925293,node-c,29187.71490520153,37.43433952331543
ML-Softmax,2,post,12.694403409957886,node-b,67673.61977134302,189.21828269958496
ML-Softmax,2,post,12.703399181365967,node-b,208133.36883841024,527.4760723114014
ML-Softmax,2,post,12.774820804595947,node-b,115240.76474990943,563.1132125854492
ML-Softmax,2,post,12.815924167633057,node-b,103145.22089347088,609.0984344482422
ML-Softmax,2,post,12.82324743270874,node-b,68126.82615807439,509.1714859008789
ML-Softmax,2,post,12.845823049545288,node-c,68747.38710563972,125.50640106201172
ML-Softmax,2,post,13.082556962966919,node-a,74828.63260091827,134.18149948120117
ML-Softmax,2,post,13.110227108001709,node-a,52563.87215809876,216.29881858825684
ML-Softmax,2,post,13.12712812423706,node-a,33848.499864860736,289.60633277893066
ML-Softmax,2,post,13.157973766326904,node-a,176323.73704637637,1841.9630527496338
ML-Softmax,2,post,13.301127910614014,node-a,240672.4599439869,1532.8125953674316
ML-Softmax,2,post,13.375751256942749,node-a,76535.51112696729,754.6281814575195
ML-Softmax,2,post,13.388160705566406,node-a,154460.06890337676,1537.2676849365234
ML-Softmax,2,post,13.390674352645874,node-a,56836.029187296306,1622.4064826965332
ML-Softmax,2,post,13.420565843582153,node-c,125358.4485266038,254.84681129455566
ML-Softmax,2,post,13.430527925491333,node-c,52626.6439172561,56.943416595458984
ML-Softmax,2,post,13.573701620101929,node-b,165789.76504629658,250.92792510986328
ML-Softmax,2,post,13.58103609085083,node-a,108005.69946039325,1536.5045070648193
ML-Softmax,2,post,13.628199100494385,node-b,55580.948502297404,134.99212265014648
ML-Softmax,2,post,13.697661876678467,node-a,138335.2093606862,2021.8605995178223
ML-Softmax,2,post,13.895802021026611,node-c,240028.41599784963,985.5401515960693
ML-Softmax,2,post,13.9170503616333,node-c,105430.34537875067,857.0916652679443
ML-Softmax,2,post,14.035901069641113,node-c,102992.43471963843,646.0504531860352
ML-Softmax,2,post,14.08820128440857,node-a,105688.00494322715,1530.2674770355225
ML-Softmax,2,post,14.207821130752563,node-c,111909.2667845413,1078.9048671722412
ML-Softmax,2,post,14.232406616210938,node-c,196377.11303107353,1342.2439098358154
ML-Softmax,2,post,14.256168842315674,node-c,200461.4418466268,1488.4881973266602
ML-Softmax,2,post,14.271314144134521,node-c,36602.558243676765,1397.9547023773193
ML-Softmax,2,post,14.345901250839233,node-a,192307.43661564428,1753.6749839782715
ML-Softmax,2,post,14.388479232788086,node-c,94920.7024923591,1572.3788738250732
ML-Softmax,2,post,14.452850341796875,node-c,241870.9865697281,2692.1048164367676
ML-Softmax,2,post,14.53883981704712,node-c,132307.6487810209,2228.745698928833
ML-Softmax,2,post,14.619188070297241,node-c,170084.5581446378,2435.619831085205
ML-Softmax,2,post,14.688458919525146,node-b,81245.5843662284,80.57498931884766
ML-Softmax,2,post,14.786489009857178,node-b,53768.91929943072,59.860944747924805
ML-Softmax,2,post,14.789456367492676,node-c,118482.33676792201,2198.0457305908203
ML-Softmax,2,post,14.891157150268555,node-c,170218.95709774297,2674.335479736328
ML-Softmax,2,post,14.98208498954773,node-c,151848.8679548389,2968.07599067688
ML-Softmax,2,post,15.013080835342407,node-b,155436.86305753337,240.189790725708
ML-Softmax,2,post,15.029170989990234,node-c,117623.90820172158,3034.003973007202
ML-Softmax,2,post,15.077508449554443,node-b,150520.36879865042,403.98263931274414
ML-Softmax,2,post,15.217765808105469,node-b,69487.8660330493,316.666841506958
ML-Softmax,2,post,15.239882946014404,node-b,97732.28565088607,308.93850326538086
ML-Softmax,2,post,15.337834596633911,node-c,48164.82199504199,2613.3387088775635
ML-Softmax,2,post,15.544081211090088,node-a,102171.57224973959,567.6913261413574
ML-Softmax,2,post,15.571075916290283,node-c,89867.17059529426,2686.3534450531006
ML-Softmax,2,post,15.867690086364746,node-c,107803.23522243656,2515.822172164917
ML-Softmax,2,post,15.872712135314941,node-c,176925.49518747363,3174.546241760254
ML-Softmax,2,post,15.873711585998535,node-b,108334.32124380568,85.63613891601562
ML-Softmax,2,post,16.0027072429657,node-c,24517.79481296957,2949.441432952881
ML-Softmax,2,post,16.048593044281006,node-b,208486.09750618594,196.73442840576172
ML-Softmax,2,post,16.08821940422058,node-a,113312.94129430827,228.7464141845703
ML-Softmax,2,post,16.223554134368896,node-c,154854.5901983375,3238.0430698394775
ML-Softmax,2,post,16.394829988479614,node-c,70596.16125926025,2557.318687438965
ML-Softmax,2,post,16.452178955078125,node-c,158822.58404132997,3200.5789279937744
ML-Softmax,2,post,16.596810817718506,node-c,226208.11271286613,3458.2650661468506
ML-Softmax,2,post,16.667078733444214,node-b,46692.82095186679,50.25482177734375
ML-Softmax,2,post,16.701600790023804,node-a,194250.8800445946,312.2875690460205
ML-Softmax,2,post,16.721999645233154,node-c,65696.99447412546,3528.226852416992
ML-Softmax,2,post,16.81204056739807,node-c,71366.54965163015,3142.1895027160645
ML-Softmax,2,post,16.96091341972351,node-c,105025.7414821986,3484.1630458831787
ML-Softmax,2,post,17.143958568572998,node-c,298454.2470902574,4437.67786026001
ML-Softmax,2,post,17.16566300392151,node-c,42424.48280982193,3189.5666122436523
ML-Softmax,2,post,17.236197233200073,node-c,76195.00013681319,4031.3451290130615
ML-Softmax,2,post,17.27125096321106,node-a,107154.66716004397,148.6656665802002
ML-Softmax,2,post,17.390319108963013,node-a,145454.76462361164,1120.370864868164
ML-Softmax,2,post,17.404901266098022,node-a,99130.54422161706,530.571460723877
ML-Softmax,2,post,17.408883333206177,node-a,130139.61027968214,1201.6541957855225
ML-Softmax,2,post,17.43329906463623,node-a,62457.75161743906,1066.9045448303223
ML-Softmax,2,post,17.438104391098022,node-c,154593.597285403,4131.2572956085205
ML-Softmax,2,post,17.472043752670288,node-c,178055.50393605273,4292.247772216797
ML-Softmax,2,post,17.504387855529785,node-a,60389.11493359494,1120.640754699707
ML-Softmax,2,post,17.51332950592041,node-a,70697.02543803833,1305.7434558868408
ML-Softmax,2,post,17.725233793258667,node-c,128098.60563933243,4663.891315460205
ML-Softmax,2,post,17.748703002929688,node-b,124079.9792054047,98.2217788696289
ML-Softmax,2,post,17.830156087875366,node-a,136941.07180141992,1405.1079750061035
ML-Softmax,2,post,17.84365701675415,node-b,56889.57582847403,73.76933097839355
ML-Softmax,2,post,17.88150906562805,node-b,86231.53258722594,177.43802070617676
ML-Softmax,2,post,17.886088609695435,node-b,82117.94746789703,388.5979652404785
ML-Softmax,2,post,17.89211916923523,node-b,207811.02067755413,961.766242980957
ML-Softmax,2,post,17.893117427825928,node-b,100237.47051930545,966.9547080993652
ML-Softmax,2,post,18.00404405593872,node-b,81563.99286031356,613.4953498840332
ML-Softmax,2,post,18.030774116516113,node-b,66632.56567311268,829.2980194091797
ML-Softmax,2,post,18.075936555862427,node-b,105165.4714177063,863.8451099395752
ML-Softmax,2,post,18.13686990737915,node-b,191580.22604395245,1214.1294479370117
ML-Softmax,2,post,18.14857769012451,node-b,48133.83776963968,773.7531661987305
ML-Softmax,2,post,18.350202083587646,node-c,111423.9461925741,4195.980072021484
ML-Softmax,2,post,18.390053510665894,node-b,135879.0678238477,943.701982498169
ML-Softmax,2,post,18.39425015449524,node-b,286464.85378330556,2235.7707023620605
ML-Softmax,2,post,18.401490688323975,node-b,148164.60899869652,1427.9565811157227
ML-Softmax,2,post,18.435967683792114,node-b,207993.58813365016,2031.022071838379
ML-Softmax,2,post,18.444169759750366,node-b,107548.95664164053,1584.122896194458
ML-Softmax,2,post,18.467588424682617,node-b,52201.82436379145,1559.7038269042969
ML-Softmax,2,post,18.518155336380005,node-b,51345.38906274144,1660.045862197876
ML-Softmax,2,post,18.521172046661377,node-b,73176.32322850969,1511.5602016448975
ML-Softmax,2,post,18.546952962875366,node-b,112557.54050625555,1817.7437782287598
ML-Softmax,2,post,18.655316829681396,node-b,90938.08663624784,1798.5751628875732
ML-Softmax,2,post,18.658250331878662,node-a,83055.93017385181,648.7951278686523
ML-Softmax,2,post,18.726203680038452,node-b,261691.67329798266,2799.2215156555176
ML-Softmax,2,post,18.730067253112793,node-b,31419.92615996716,1950.263261795044
ML-Softmax,2,post,18.916161060333252,node-b,61913.92481622444,2018.3303356170654
ML-Softmax,2,post,18.931119918823242,node-a,351215.4698861071,900.8409976959229
ML-Softmax,2,post,18.949170112609863,node-b,122759.769924736,2526.3829231262207
ML-Softmax,2,post,19.023876428604126,node-b,74909.21630865114,2151.153326034546
ML-Softmax,2,post,19.180229663848877,node-b,59631.05039628698,2067.6722526550293
ML-Softmax,2,post,19.40001893043518,node-c,157703.5385249165,3646.1641788482666
ML-Softmax,2,post,19.493910312652588,node-b,149483.9719226128,2144.2606449127197
ML-Softmax,2,post,19.615225315093994,node-c,158132.2511753922,4239.589214324951
ML-Softmax,2,post,19.689685344696045,node-c,54635.277508150444,2761.155605316162
ML-Softmax,2,post,19.70379638671875,node-b,112442.02610133163,1913.266897201538
ML-Softmax,2,post,19.784929990768433,node-b,93988.92992877011,2269.0436840057373
ML-Softmax,2,post,19.795021533966064,node-b,131343.10978650517,3442.8696632385254
ML-Softmax,2,post,19.863187551498413,node-c,46472.2707131857,3411.139726638794
ML-Softmax,2,post,19.91646981239319,node-b,141779.47399966652,2348.2213020324707
ML-Softmax,2,post,19.939774751663208,node-b,227912.2600376685,3298.116445541382
ML-Softmax,2,post,19.989573001861572,node-b,52625.72753116662,2070.3976154327393
ML-Softmax,2,post,20.052396774291992,node-b,163416.81262342646,2614.015579223633
ML-Softmax,2,post,20.067283391952515,node-c,244710.8012593837,4479.111433029175
ML-Softmax,2,post,20.095561027526855,node-c,164532.1818903794,4162.502765655518
ML-Softmax,2,post,20.126579761505127,node-b,102717.7796094212,2799.4437217712402
ML-Softmax,2,post,20.1336088180542,node-c,112458.80223164367,3627.9542446136475
ML-Softmax,2,post,20.153076648712158,node-c,80575.91646631433,3720.7634449005127
ML-Softmax,2,post,20.22439932823181,node-b,117804.93146999965,3126.3840198516846
ML-Softmax,2,post,20.307865858078003,node-c,62313.01445882569,3552.2634983062744
ML-Softmax,2,post,20.34790873527527,node-b,108390.65084539958,2674.4754314422607
ML-Softmax,2,post,20.38793659210205,node-b,68953.02417074329,2454.380989074707
ML-Softmax,2,post,20.41508984565735,node-b,50662.25700527687,2641.533136367798
ML-Softmax,2,post,20.49609065055847,node-c,225302.67041490105,4162.666797637939
ML-Softmax,2,post,20.523585557937622,node-c,41329.883902482296,3640.7408714294434
ML-Softmax,2,post,20.589262008666992,node-a,260586.76976453327,429.11386489868164
ML-Softmax,2,post,20.63368844985962,node-c,35070.334807336214,4025.068998336792
ML-Softmax,2,post,20.675976037979126,node-b,169653.83570552754,2763.3187770843506
ML-Softmax,2,post,20.87398052215576,node-b,116210.71508287721,2565.314292907715
ML-Softmax,2,post,21.021932125091553,node-b,46602.38491453153,2204.9553394317627
ML-Softmax,2,post,21.087560415267944,node-b,81736.95691759237,2440.764904022217
ML-Softmax,2,post,21.168997764587402,node-b,63071.06264108798,2409.435272216797
ML-Softmax,2,post,21.179984092712402,node-b,65242.188182291946,2590.585470199585
ML-Softmax,2,post,21.21371865272522,node-b,165164.5445387355,2958.6143493652344
ML-Softmax,2,post,21.30131435394287,node-b,58259.124075115105,2565.8693313598633
ML-Softmax,2,post,21.37234354019165,node-b,39886.97761605406,2597.8291034698486
ML-Softmax,2,post,21.388484477996826,node-b,185971.28940662378,3228.96146774292
ML-Softmax,2,post,21.602274179458618,node-c,128790.65812230951,4150.0959396362305
ML-Softmax,2,post,21.60428810119629,node-b,105834.48611357775,2843.393325805664
ML-Softmax,2,post,21.68309497833252,node-b,91578.58150842469,2645.55025100708
ML-Softmax,2,post,21.68797755241394,node-c,150449.6116543441,4070.3933238983154
ML-Softmax,2,post,21.858813285827637,node-b,127656.8050984174,2820.2342987060547
ML-Softmax,2,post,21.862769603729248,node-b,99783.96721064666,2893.1188583374023
ML-Softmax,2,post,21.970707893371582,node-b,78385.51487620636,2895.405054092407
ML-Softmax,2,post,21.985366821289062,node-b,182636.82692129948,3579.09893989563
ML-Softmax,2,post,22.29816222190857,node-b,221151.14031290569,3386.784076690674
ML-Softmax,2,post,22.336636304855347,node-a,134287.12359647918,174.76916313171387
ML-Softmax,2,post,22.417413473129272,node-c,483184.36228924984,4931.249141693115
ML-Softmax,2,post,22.486796379089355,node-c,118759.5160277153,3291.3525104522705
ML-Softmax,2,post,22.53024911880493,node-a,116350.9117667674,196.30098342895508
ML-Softmax,2,post,22.630555152893066,node-a,228907.40926121105,488.22498321533203
ML-Softmax,2,post,22.682863235473633,node-b,123011.09149633635,2743.8950538635254
ML-Softmax,2,post,22.87116003036499,node-b,120981.39694306221,2406.606674194336
ML-Softmax,2,post,22.874699354171753,node-c,88395.30492295694,3675.474166870117
ML-Softmax,2,post,23.24494743347168,node-b,135134.15364588873,2439.9988651275635
ML-Softmax,2,post,23.302115440368652,node-b,45103.34854093962,2442.7032470703125
ML-Softmax,2,post,23.32130479812622,node-b,73154.71737081907,2533.545732498169
ML-Softmax,2,post,23.361857175827026,node-b,61212.0594300639,2563.620090484619
ML-Softmax,2,post,23.448495388031006,node-b,34929.54887934183,2523.7104892730713
ML-Softmax,2,post,23.517324686050415,node-c,184292.0794179169,4135.287046432495
ML-Softmax,2,post,23.661818742752075,node-b,89524.08602886311,2374.5880126953125
ML-Softmax,2,post,23.81912922859192,node-b,67716.66348925135,2411.933660507202
ML-Softmax,2,post,23.8824360370636,node-b,128406.72788351933,2597.5875854492188
ML-Softmax,2,post,23.992371082305908,node-b,56280.70335737203,2385.0955963134766
ML-Softmax,2,post,24.03865957260132,node-b,167089.2690236387,2803.0471801757812
ML-Softmax,2,post,24.047194242477417,node-a,216511.45816703694,280.4441452026367
ML-Softmax,2,post,24.08364725112915,node-b,51223.55000947013,2473.9720821380615
ML-Softmax,2,post,24.103716611862183,node-b,193628.5303399264,3013.6940479278564
ML-Softmax,2,post,24.24044108390808,node-b,117546.89359880175,2929.6483993530273
ML-Softmax,2,post,24.254061222076416,node-c,188463.3655731039,3406.0511589050293
ML-Softmax,2,post,24.34368896484375,node-b,117201.91875021096,2877.2058486938477
ML-Softmax,2,post,24.501566648483276,node-b,69002.78502523685,2815.934181213379
ML-Softmax,2,post,24.508666515350342,node-b,47125.11825212916,2853.121519088745
ML-Softmax,2,post,24.575085163116455,node-b,60260.33740732804,2805.814743041992
ML-Softmax,2,post,24.754884481430054,node-c,82124.94966572685,1989.675521850586
ML-Softmax,2,post,24.78897452354431,node-c,181051.80350096658,3155.3726196289062
ML-Softmax,2,post,24.82381558418274,node-c,146384.69936449625,3345.842123031616
ML-Softmax,2,post,24.87281823158264,node-c,123612.60281440307,3296.839475631714
ML-Softmax,2,post,24.88363242149353,node-b,223335.85584656562,2942.572593688965
ML-Softmax,2,post,24.89530920982361,node-b,41648.59688107484,2737.28609085083
ML-Softmax,2,post,25.110570430755615,node-b,58407.765761723305,2632.8656673431396
ML-Softmax,2,post,25.27676773071289,node-b,59330.1572935418,2591.4649963378906
ML-Softmax,2,post,25.317724466323853,node-b,109773.54121579713,2698.247194290161
ML-Softmax,2,post,25.339099168777466,node-b,45553.85332281193,2631.9055557250977
ML-Softmax,2,post,25.432010650634766,node-b,78855.28187149494,2698.723554611206
ML-Softmax,2,post,25.73196530342102,node-b,212309.7240926999,2922.654390335083
ML-Softmax,2,post,25.882230758666992,node-b,176214.11014440862,3236.2430095672607
ML-Softmax,2,post,25.916476249694824,node-b,232877.36051661134,3441.3225650787354
ML-Softmax,2,post,25.96168804168701,node-b,79661.32070675152,3092.8115844726562
ML-Softmax,2,post,26.037409782409668,node-b,62976.07335801964,3042.161703109741
ML-Softmax,2,post,26.08636784553528,node-b,121817.1068458981,2967.592477798462
ML-Softmax,2,post,26.11121678352356,node-b,66519.11612575708,2942.192554473877
ML-Softmax,2,post,26.13242816925049,node-b,101591.7694211906,3249.5551109313965
ML-Softmax,2,post,26.20692253112793,node-b,99282.53714184857,3243.1588172912598
ML-Softmax,2,post,26.449321031570435,node-c,139503.98009728824,1932.0707321166992
ML-Softmax,2,post,26.462279081344604,node-b,220728.43885744936,3412.3177528381348
ML-Softmax,2,post,26.54515838623047,node-c,215107.6128691223,2422.8944778442383
ML-Softmax,2,post,26.723668813705444,node-b,171224.8417604041,3240.931272506714
ML-Softmax,2,post,26.72566556930542,node-b,95996.98192425158,3313.377618789673
ML-Softmax,2,post,26.76301622390747,node-c,148991.1330082209,2104.721784591675
ML-Softmax,2,post,26.856075048446655,node-b,87920.28855003945,3203.965902328491
ML-Softmax,2,post,27.015547513961792,node-b,67119.79394623883,3242.7163124084473
ML-Softmax,2,post,27.206635236740112,node-b,49262.26371755969,3034.230947494507
ML-Softmax,2,post,27.23097014427185,node-a,79719.35182931223,81.16650581359863
ML-Softmax,2,post,27.234024047851562,node-b,137641.36687346364,3437.025785446167
ML-Softmax,2,post,27.257807970046997,node-b,151155.31458106294,3460.3312015533447
ML-Softmax,2,post,27.31542205810547,node-b,109141.61865804168,3259.9525451660156
Round Robin,3,pre,0.16756296157836914,node-a,84230.67277203871,72.58915901184082
Round Robin,3,pre,0.3274190425872803,node-b,77560.81991680905,58.08138847351074
Round Robin,3,pre,0.49166369438171387,node-c,113311.05725571056,189.8367404937744
Round Robin,3,pre,0.5109579563140869,node-a,161489.9706805916,144.71673965454102
Round Robin,3,pre,0.5179488658905029,node-b,98321.46826749739,102.94389724731445
Round Robin,3,pre,0.6178486347198486,node-c,120751.36945494833,259.3226432800293
Round Robin,3,pre,0.7144684791564941,node-a,138148.02591110818,112.96606063842773
Round Robin,3,pre,0.9299933910369873,node-b,149514.80121563136,122.77007102966309
Round Robin,3,pre,0.9353318214416504,node-c,67798.65854417763,118.42679977416992
Round Robin,3,pre,1.0076310634613037,node-a,133874.38768073334,108.25371742248535
Round Robin,3,pre,1.0127556324005127,node-b,104961.95262695376,139.7080421447754
Round Robin,3,pre,1.0873401165008545,node-c,78396.31264325154,76.15184783935547
Round Robin,3,pre,1.2067487239837646,node-a,75465.39679470468,56.08320236206055
Round Robin,3,pre,1.2334091663360596,node-b,94526.86468914807,95.73984146118164
Round Robin,3,pre,1.3186261653900146,node-c,64438.67785333842,66.59770011901855
Round Robin,3,pre,1.3291490077972412,node-a,51061.985635864105,57.17039108276367
Round Robin,3,pre,1.3354823589324951,node-b,109329.95660084423,101.31311416625977
Round Robin,3,pre,1.3571264743804932,node-c,155983.56591287281,405.8108329772949
Round Robin,3,pre,1.4195451736450195,node-a,93871.412021314,91.1564826965332
Round Robin,3,pre,1.4480414390563965,node-b,153318.15260805382,161.5750789642334
Round Robin,3,pre,1.534393310546875,node-c,86704.77359910753,252.4406909942627
Round Robin,3,pre,1.5497379302978516,node-a,64380.56988520041,65.86647033691406
Round Robin,3,pre,1.6758179664611816,node-b,49470.49421080667,51.05876922607422
Round Robin,3,pre,1.7608647346496582,node-c,70271.47899510608,134.3393325805664
Round Robin,3,pre,1.806086778640747,node-a,219013.40470387292,295.29333114624023
Round Robin,3,pre,1.8348650932312012,node-b,94471.32800405489,85.85977554321289
Round Robin,3,pre,1.8661110401153564,node-c,42704.270456508035,196.49624824523926
Round Robin,3,pre,1.871537685394287,node-a,105832.25525385937,204.50186729431152
Round Robin,3,pre,1.8843934535980225,node-b,87271.69503309132,128.5698413848877
Round Robin,3,pre,1.9310221672058105,node-c,83520.37981972964,231.6744327545166
Round Robin,3,pre,1.9578275680541992,node-a,76876.75591009416,209.3503475189209
Round Robin,3,pre,2.0450925827026367,node-b,69399.24350827376,66.50876998901367
Round Robin,3,pre,2.0936501026153564,node-c,87974.30556495409,271.787166595459
Round Robin,3,pre,2.110081195831299,node-a,42740.38097392698,64.6512508392334
Round Robin,3,pre,2.141961097717285,node-b,59703.87397421505,57.33776092529297
Round Robin,3,pre,2.18625545501709,node-c,89818.54656571259,366.1181926727295
Round Robin,3,pre,2.2099390029907227,node-a,155184.79252660437,134.47952270507812
Round Robin,3,pre,2.232128858566284,node-b,133109.24174702977,110.7168197631836
Round Robin,3,pre,2.292696475982666,node-c,267338.5934547247,1366.9929504394531
Round Robin,3,pre,2.313248634338379,node-a,193882.42058134847,170.96281051635742
Round Robin,3,pre,2.4052274227142334,node-b,41765.584485600324,47.68562316894531
Round Robin,3,pre,2.5013699531555176,node-c,137767.35342120178,587.9459381103516
Round Robin,3,pre,2.576228618621826,node-a,172787.3427230898,144.26422119140625
Round Robin,3,pre,2.581129312515259,node-b,118579.18911234259,125.13041496276855
Round Robin,3,pre,2.6589369773864746,node-c,41887.60605446006,238.65246772766113
Round Robin,3,pre,2.7523388862609863,node-a,88248.76445155044,87.67509460449219
Round Robin,3,pre,2.830024480819702,node-b,70323.87783633945,63.568115234375
Round Robin,3,pre,2.849050283432007,node-c,127365.88033627544,629.1496753692627
Round Robin,3,pre,2.871169328689575,node-a,188405.3076532535,250.67877769470215
Round Robin,3,pre,2.883234739303589,node-b,146158.60184114904,245.1331615447998
Round Robin,3,pre,2.9072105884552,node-c,63085.78464621632,774.5022773742676
Round Robin,3,pre,2.908722400665283,node-a,157089.65861829594,237.5626564025879
Round Robin,3,pre,2.9201812744140625,node-b,106256.91724006737,210.66832542419434
Round Robin,3,pre,3.011773109436035,node-c,173740.46364490307,944.2446231842041
Round Robin,3,pre,3.286698579788208,node-a,91082.54769138122,86.55810356140137
Round Robin,3,pre,3.325263738632202,node-b,116649.2305851562,95.4897403717041
Round Robin,3,pre,3.344754457473755,node-c,102140.70884526489,947.9241371154785
Round Robin,3,pre,3.3723390102386475,node-a,94150.28968568862,80.86133003234863
Round Robin,3,pre,3.397165060043335,node-b,223392.3151005689,398.9384174346924
Round Robin,3,pre,3.406140089035034,node-c,164008.08314773778,1166.3007736206055
Round Robin,3,pre,3.4808080196380615,node-a,129497.6175435716,104.65812683105469
Round Robin,3,pre,3.575941562652588,node-b,52384.06410666844,237.35570907592773
Round Robin,3,pre,3.679704189300537,node-c,73888.13909469236,612.9744052886963
Round Robin,3,pre,4.045818567276001,node-a,105351.00499784392,97.58567810058594
Round Robin,3,pre,4.191468715667725,node-b,139716.85056955062,125.57029724121094
Round Robin,3,pre,4.304645299911499,node-c,44245.38050647578,455.65247535705566
Round Robin,3,pre,4.377255916595459,node-a,157402.7825241207,107.59401321411133
Round Robin,3,pre,4.417800664901733,node-b,59152.43728897325,67.04926490783691
Round Robin,3,pre,4.420848369598389,node-c,56380.921910718425,447.01313972473145
Round Robin,3,pre,4.486359596252441,node-a,174451.15964538767,137.53104209899902
Round Robin,3,pre,4.529623746871948,node-b,76239.59404127699,77.76069641113281
Round Robin,3,pre,4.6334309577941895,node-c,121920.21099841126,550.8015155792236
Round Robin,3,pre,4.773350477218628,node-a,169161.25558666213,114.92776870727539
Round Robin,3,pre,4.796547889709473,node-b,138746.521635349,119.50230598449707
Round Robin,3,pre,4.799545049667358,node-c,59133.718507809564,371.0644245147705
Round Robin,3,pre,4.8638458251953125,node-a,75905.50441691672,78.43899726867676
Round Robin,3,pre,5.039685964584351,node-b,74792.39975742329,76.07483863830566
Round Robin,3,pre,5.0961878299713135,node-c,123144.92966169126,281.627893447876
Round Robin,3,pre,5.243396282196045,node-a,119784.32502882545,121.38986587524414
Round Robin,3,pre,5.295194149017334,node-b,176664.1059623327,158.3383083343506
Round Robin,3,pre,5.38599705696106,node-c,131043.61398362278,402.5731086730957
Round Robin,3,pre,5.405559778213501,node-a,164264.2604133449,167.6011085510254
Round Robin,3,pre,5.415092945098877,node-b,92374.09912328844,201.84707641601562
Round Robin,3,pre,5.424691438674927,node-c,86783.75214133186,428.1930923461914
Round Robin,3,pre,5.432903051376343,node-a,47145.90042161897,111.65785789489746
Round Robin,3,pre,5.437283039093018,node-b,73290.43164677924,266.9103145599365
Round Robin,3,pre,5.555572032928467,node-c,43754.188400073836,231.4932346343994
Round Robin,3,pre,5.5860559940338135,node-a,67422.86626653901,68.12119483947754
Round Robin,3,pre,5.612555742263794,node-b,217359.62034934032,241.33849143981934
