strategy,rep,seed,node,task_size,latency_ms,ok
ml_argmin_baseline,5,105,node-b,33980.03681299803,39.97325897216797,True
ml_argmin_baseline,5,105,node-c,60678.96537499808,51.97739601135254,True
ml_argmin_baseline,5,105,node-c,58730.42469474586,55.96637725830078,True
ml_argmin_baseline,5,105,node-b,141421.30042669908,200.46520233154297,True
ml_argmin_baseline,5,105,node-b,110960.49147343704,255.89895248413086,True
ml_argmin_baseline,5,105,node-b,339746.1873482603,1436.6211891174316,True
ml_argmin_baseline,5,105,node-b,215301.64293426074,672.8801727294922,True
ml_argmin_baseline,5,105,node-b,106016.76286039723,401.3371467590332,True
ml_argmin_baseline,5,105,node-b,135146.67541425323,1174.8192310333252,True
ml_argmin_baseline,5,105,node-c,55162.22761951075,57.3122501373291,True
ml_argmin_baseline,5,105,node-b,159234.86711433204,980.2420139312744,True
ml_argmin_baseline,5,105,node-c,87458.25473283058,82.01146125793457,True
ml_argmin_baseline,5,105,node-b,113508.20455629007,797.3542213439941,True
ml_argmin_baseline,5,105,node-b,124549.82903988526,1082.2505950927734,True
ml_argmin_baseline,5,105,node-b,107865.33134814167,1097.1860885620117,True
ml_argmin_baseline,5,105,node-c,85538.13147371706,70.79339027404785,True
ml_argmin_baseline,5,105,node-b,153892.5674870876,1033.5628986358643,True
ml_argmin_baseline,5,105,node-b,156170.6345765589,1093.773365020752,True
ml_argmin_baseline,5,105,node-c,29383.586373138,23.730039596557617,True
ml_argmin_baseline,5,105,node-c,77582.88772658742,375.0622272491455,True
ml_argmin_baseline,5,105,node-c,96317.56746008951,530.4901599884033,True
ml_argmin_baseline,5,105,node-c,78663.49315854236,467.1967029571533,True
ml_argmin_baseline,5,105,node-c,114792.28413850738,872.5805282592773,True
ml_argmin_baseline,5,105,node-b,163393.17855052662,910.8872413635254,True
ml_argmin_baseline,5,105,node-c,113833.13350499007,696.8019008636475,True
ml_argmin_baseline,5,105,node-c,97884.85675791287,695.5912113189697,True
ml_argmin_baseline,5,105,node-b,180234.80008686963,879.723072052002,True
ml_argmin_baseline,5,105,node-c,129264.36643252919,989.9997711181641,True
ml_argmin_baseline,5,105,node-c,125013.57983537864,1426.6667366027832,True
ml_argmin_baseline,5,105,node-b,311238.9207767219,751.2006759643555,True
ml_argmin_baseline,5,105,node-a,189809.11309005888,124.8018741607666,True
ml_argmin_baseline,5,105,node-c,65884.37136082105,1020.3309059143066,True
ml_argmin_baseline,5,105,node-a,217277.58320755017,160.1407527923584,True
ml_argmin_baseline,5,105,node-c,75806.78083879316,996.3638782501221,True
ml_argmin_baseline,5,105,node-c,122482.24669962579,893.3291435241699,True
ml_argmin_baseline,5,105,node-c,42568.062294324554,734.4231605529785,True
